  0.5134406E+03   -0.1872637E-03   -0.1872637E-03
  0.5050302E+03   -0.3973857E-03   -0.3973857E-03
  0.5021459E+03   -0.2187190E-03   -0.2187190E-03
  0.5001508E+03   -0.2390741E-03   -0.2390741E-03
  0.4984527E+03   -0.6398760E-03   -0.6398760E-03
  0.4974567E+03   -0.7361036E-03   -0.7361036E-03
  0.4954352E+03   -0.4561848E-03   -0.4561848E-03
  0.4952230E+03   -0.5779612E-03   -0.5779612E-03
  0.4950073E+03   -0.3120989E-03   -0.3120989E-03
  0.4940490E+03   -0.7117081E-03   -0.7117081E-03
  0.4939479E+03   -0.1194929E-02   -0.1194929E-02
  0.4936294E+03   -0.7805660E-03   -0.7805660E-03
  0.4932718E+03   -0.8548897E-03   -0.8548897E-03
  0.4928755E+03   -0.6561990E-03   -0.6561990E-03
  0.4923416E+03   -0.1019730E-02   -0.1019730E-02
  0.4914332E+03   -0.6573657E-03   -0.6573657E-03
  0.4911876E+03   -0.1837066E-02   -0.1837066E-02
  0.4908006E+03   -0.8712169E-03   -0.8712169E-03
  0.4907140E+03   -0.9371311E-03   -0.9371311E-03
  0.4900319E+03   -0.1192893E-02   -0.1192893E-02
  0.4898455E+03   -0.1152270E-02   -0.1152270E-02
  0.4892199E+03   -0.6610600E-03   -0.6610600E-03
  0.4885772E+03   -0.7641570E-03   -0.7641570E-03
  0.4884117E+03   -0.1291043E-02   -0.1291043E-02
  0.4881354E+03   -0.1186717E-02   -0.1186717E-02
  0.4876890E+03   -0.2231845E-02   -0.2231845E-02
  0.4874390E+03   -0.1377132E-02   -0.1377132E-02
  0.4871790E+03   -0.1544787E-02   -0.1544787E-02
  0.4868212E+03   -0.1870047E-02   -0.1870047E-02
  0.4861379E+03   -0.1511407E-02   -0.1511407E-02
  0.4856285E+03   -0.8520504E-03   -0.8520504E-03
  0.4850177E+03   -0.1059379E-02   -0.1059379E-02
  0.4847768E+03   -0.8263280E-03   -0.8263280E-03
  0.4841403E+03   -0.1093576E-02   -0.1093576E-02
  0.4831689E+03   -0.1030514E-02   -0.1030514E-02
  0.4828083E+03   -0.9229109E-03   -0.9229109E-03
  0.4825073E+03   -0.1001631E-02   -0.1001631E-02
  0.4818177E+03   -0.4958772E-03   -0.4958772E-03
  0.4821835E+03   -0.5121984E-03   -0.5121984E-03
  0.4804426E+03   -0.6149692E-03   -0.6149692E-03
  0.4797958E+03   -0.3898825E-03   -0.3898825E-03
  0.4793022E+03   -0.7132866E-03   -0.7132866E-03
  0.4787699E+03   -0.1111868E-02   -0.1111868E-02
  0.4776849E+03   -0.7319149E-03   -0.7319149E-03
  0.4776158E+03   -0.7974009E-03   -0.7974009E-03
  0.4753116E+03   -0.5876833E-03   -0.5876833E-03
  0.4743488E+03   -0.1653727E-03   -0.1653727E-03
  0.4724265E+03   -0.2321159E-03   -0.2321159E-03
  0.4722377E+03   -0.9565381E-03   -0.9565381E-03
  0.4687777E+03   -0.6436532E-03   -0.6436532E-03
  0.4680626E+03   -0.2357095E-03   -0.2357095E-03
  0.4677542E+03   -0.7353574E-03   -0.7353574E-03
  0.4669295E+03   -0.6634594E-03   -0.6634594E-03
  0.4659457E+03   -0.5148597E-03   -0.5148597E-03
  0.4640009E+03   -0.8608257E-03   -0.8608257E-03
  0.4639434E+03   -0.4791582E-03   -0.4791582E-03
  0.4635213E+03   -0.7509966E-03   -0.7509966E-03
  0.4625807E+03   -0.1638096E-03   -0.1638096E-03
  0.4605795E+03   -0.7134811E-03   -0.7134811E-03
  0.4599530E+03   -0.6940027E-03   -0.6940027E-03
  0.4593301E+03   -0.3824173E-03   -0.3824173E-03
  0.4576875E+03   -0.3858903E-03   -0.3858903E-03
  0.4571297E+03   -0.1680541E-03   -0.1680541E-03
  0.4562700E+03   -0.4949155E-03   -0.4949155E-03
  0.4558346E+03   -0.3614237E-03   -0.3614237E-03
  0.4548918E+03   -0.3289108E-03   -0.3289108E-03
  0.4541663E+03   -0.4723514E-03   -0.4723514E-03
  0.4541812E+03   -0.5887332E-03   -0.5887332E-03
  0.4521992E+03   -0.4508241E-03   -0.4508241E-03
  0.4517351E+03   -0.3489983E-03   -0.3489983E-03
  0.4517592E+03   -0.1490980E-03   -0.1490980E-03
  0.4497948E+03   -0.5811694E-03   -0.5811694E-03
  0.4494843E+03   -0.4947439E-03   -0.4947439E-03
  0.4485550E+03   -0.4906702E-03   -0.4906702E-03
  0.4480012E+03   -0.5806414E-03   -0.5806414E-03
  0.4468183E+03   -0.1940960E-03   -0.1940960E-03
  0.4469472E+03   -0.1738069E-03   -0.1738069E-03
  0.4461820E+03   -0.1022792E-02   -0.1022792E-02
  0.4455654E+03   -0.9273069E-03   -0.9273069E-03
  0.4450271E+03   -0.1720033E-03   -0.1720033E-03
  0.4445630E+03   -0.7010218E-03   -0.7010218E-03
  0.4434595E+03   -0.6800555E-03   -0.6800555E-03
  0.4425956E+03   -0.8920206E-03   -0.8920206E-03
  0.4428566E+03   -0.7282834E-03   -0.7282834E-03
  0.4417584E+03   -0.1392171E-03   -0.1392171E-03
  0.4410165E+03   -0.6772718E-03   -0.6772718E-03
  0.4398526E+03   -0.1823275E-03   -0.1823275E-03
  0.4394223E+03   -0.8220429E-03   -0.8220429E-03
  0.4388741E+03   -0.8404384E-03   -0.8404384E-03
