# Real Imaginary
2.4503218109422704e+05 0.0000000000000000e+00
2.4408440350650373e+05 0.0000000000000000e+00
2.4398454001016606e+05 0.0000000000000000e+00
2.4367004119842692e+05 0.0000000000000000e+00
2.4331715149191642e+05 0.0000000000000000e+00
2.4292631981110369e+05 0.0000000000000000e+00
2.4240030373424527e+05 0.0000000000000000e+00
2.4150659218174597e+05 0.0000000000000000e+00
2.4126524609904632e+05 0.0000000000000000e+00
2.4088526301675820e+05 0.0000000000000000e+00
2.4080028438193357e+05 0.0000000000000000e+00
2.4013135697016731e+05 0.0000000000000000e+00
2.3994860560343455e+05 0.0000000000000000e+00
2.3933614986253655e+05 0.0000000000000000e+00
2.3870775306716617e+05 0.0000000000000000e+00
2.3854597316637647e+05 0.0000000000000000e+00
2.3827620422501370e+05 0.0000000000000000e+00
2.3784066068715206e+05 0.0000000000000000e+00
2.3759677696799522e+05 0.0000000000000000e+00
2.3734344197368092e+05 0.0000000000000000e+00
2.3699486350799349e+05 0.0000000000000000e+00
2.3633008351604576e+05 0.0000000000000000e+00
2.3583510379601276e+05 0.0000000000000000e+00
2.3524220611320715e+05 0.0000000000000000e+00
2.3500852435096522e+05 0.0000000000000000e+00
2.3439185685034809e+05 0.0000000000000000e+00
2.3345212095762821e+05 0.0000000000000000e+00
2.3310385017452136e+05 0.0000000000000000e+00
2.3281327327760798e+05 0.0000000000000000e+00
2.3214837716792207e+05 0.0000000000000000e+00
2.3250092918007643e+05 0.0000000000000000e+00
2.3082515464516135e+05 0.0000000000000000e+00
2.3020408899737959e+05 0.0000000000000000e+00
2.2973059840899400e+05 0.0000000000000000e+00
2.2922067583516749e+05 0.0000000000000000e+00
2.2818286564202694e+05 0.0000000000000000e+00
2.2811689182156543e+05 0.0000000000000000e+00
2.2592113163102017e+05 0.0000000000000000e+00
2.2500671019273903e+05 0.0000000000000000e+00
2.2300843314668071e+05 0.0000000000000000e+00
2.2318696228977910e+05 0.0000000000000000e+00
2.1975254527534547e+05 0.0000000000000000e+00
2.1908248933489950e+05 0.0000000000000000e+00
2.1879401173742989e+05 0.0000000000000000e+00
2.1802320812726117e+05 0.0000000000000000e+00
2.1710525891996615e+05 0.0000000000000000e+00
2.1529689061416747e+05 0.0000000000000000e+00
2.1524351279637744e+05 0.0000000000000000e+00
2.1485207049544685e+05 0.0000000000000000e+00
2.1398083843531547e+05 0.0000000000000000e+00
2.1213349837416061e+05 0.0000000000000000e+00
2.1155679334857181e+05 0.0000000000000000e+00
2.1098398123746843e+05 0.0000000000000000e+00
2.0947786002402796e+05 0.0000000000000000e+00
